-2.40	-2.10	0.0	10.0		0.000	0.000	0.002	0.000	0.000
-2.40	-2.10	10.0	15.0		0.001	0.001	0.003	0.000	0.000
-2.40	-2.10	15.0	16.0		0.004	0.004	0.010	0.000	0.000
-2.40	-2.10	16.0	17.0		0.048	0.014	0.019	0.000	0.000
-2.40	-2.10	17.0	18.0		0.888	0.023	0.020	0.000	0.000
-2.40	-2.10	18.0	19.0		0.943	0.016	0.013	0.000	0.000
-2.40	-2.10	19.0	20.0		0.955	0.014	0.011	0.000	0.000
-2.40	-2.10	20.0	22.0		0.937	0.010	0.009	0.020	0.020
-2.40	-2.10	22.0	25.0		0.947	0.006	0.006	0.008	0.008
-2.40	-2.10	25.0	30.0		0.945	0.004	0.003	0.004	0.004
-2.40	-2.10	30.0	35.0		0.947	0.003	0.003	0.004	0.004
-2.40	-2.10	35.0	40.0		0.949	0.002	0.002	0.006	0.006
-2.40	-2.10	40.0	45.0		0.950	0.002	0.002	0.006	0.006
-2.40	-2.10	45.0	50.0		0.948	0.003	0.003	0.000	0.000
-2.40	-2.10	50.0	60.0		0.944	0.004	0.003	0.000	0.000
-2.40	-2.10	60.0	100.0		0.946	0.006	0.006	0.006	0.006
-2.40	-2.10	100.0	200.0		0.946	0.026	0.018	0.031	0.031
-2.10	-1.60	0.0	10.0		0.000	0.000	0.002	0.000	0.000
-2.10	-1.60	10.0	15.0		0.001	0.001	0.002	0.000	0.000
-2.10	-1.60	15.0	16.0		0.003	0.002	0.006	0.000	0.000
-2.10	-1.60	16.0	17.0		0.050	0.011	0.013	0.017	0.017
-2.10	-1.60	17.0	18.0		0.943	0.013	0.011	0.000	0.000
-2.10	-1.60	18.0	19.0		0.974	0.009	0.007	0.011	0.011
-2.10	-1.60	19.0	20.0		0.978	0.008	0.006	0.011	0.011
-2.10	-1.60	20.0	22.0		0.974	0.005	0.004	0.009	0.009
-2.10	-1.60	22.0	25.0		0.976	0.003	0.003	0.007	0.007
-2.10	-1.60	25.0	30.0		0.978	0.002	0.002	0.002	0.002
-2.10	-1.60	30.0	35.0		0.977	0.001	0.001	0.002	0.002
-2.10	-1.60	35.0	40.0		0.977	0.001	0.001	0.002	0.002
-2.10	-1.60	40.0	45.0		0.974	0.001	0.001	0.000	0.000
-2.10	-1.60	45.0	50.0		0.974	0.001	0.001	0.000	0.000
-2.10	-1.60	50.0	60.0		0.973	0.002	0.002	0.002	0.002
-2.10	-1.60	60.0	100.0		0.979	0.003	0.002	0.005	0.005
-2.10	-1.60	100.0	200.0		0.979	0.010	0.007	0.000	0.000
-1.60	-1.20	0.0	10.0		0.000	0.000	0.003	0.000	0.000
-1.60	-1.20	10.0	15.0		0.001	0.001	0.003	0.000	0.000
-1.60	-1.20	15.0	16.0		0.021	0.010	0.016	0.000	0.000
-1.60	-1.20	16.0	17.0		0.071	0.017	0.021	0.000	0.000
-1.60	-1.20	17.0	18.0		0.954	0.016	0.012	0.000	0.000
-1.60	-1.20	18.0	19.0		0.968	0.013	0.010	0.000	0.000
-1.60	-1.20	19.0	20.0		0.975	0.011	0.008	0.000	0.000
-1.60	-1.20	20.0	22.0		0.972	0.006	0.005	0.000	0.000
-1.60	-1.20	22.0	25.0		0.979	0.004	0.003	0.010	0.010
-1.60	-1.20	25.0	30.0		0.978	0.002	0.002	0.004	0.004
-1.60	-1.20	30.0	35.0		0.981	0.001	0.001	0.000	0.000
-1.60	-1.20	35.0	40.0		0.983	0.001	0.001	0.000	0.000
-1.60	-1.20	40.0	45.0		0.984	0.001	0.001	0.001	0.001
-1.60	-1.20	45.0	50.0		0.983	0.001	0.001	0.001	0.001
-1.60	-1.20	50.0	60.0		0.987	0.001	0.001	0.005	0.005
-1.60	-1.20	60.0	100.0		0.987	0.002	0.002	0.002	0.002
-1.60	-1.20	100.0	200.0		0.988	0.008	0.005	0.000	0.000
-1.20	-0.80	0.0	10.0		0.000	0.000	0.005	0.000	0.000
-1.20	-0.80	10.0	15.0		0.001	0.001	0.003	0.000	0.000
-1.20	-0.80	15.0	16.0		0.004	0.004	0.010	0.000	0.000
-1.20	-0.80	16.0	17.0		0.036	0.012	0.016	0.000	0.000
-1.20	-0.80	17.0	18.0		0.936	0.018	0.015	0.000	0.000
-1.20	-0.80	18.0	19.0		0.947	0.016	0.013	0.000	0.000
-1.20	-0.80	19.0	20.0		0.958	0.013	0.010	0.016	0.016
-1.20	-0.80	20.0	22.0		0.954	0.008	0.007	0.009	0.009
-1.20	-0.80	22.0	25.0		0.950	0.005	0.005	0.007	0.007
-1.20	-0.80	25.0	30.0		0.949	0.003	0.003	0.004	0.004
-1.20	-0.80	30.0	35.0		0.953	0.002	0.002	0.002	0.002
-1.20	-0.80	35.0	40.0		0.952	0.001	0.001	0.002	0.002
-1.20	-0.80	40.0	45.0		0.952	0.001	0.001	0.003	0.003
-1.20	-0.80	45.0	50.0		0.950	0.002	0.002	0.004	0.004
-1.20	-0.80	50.0	60.0		0.952	0.002	0.002	0.003	0.003
-1.20	-0.80	60.0	100.0		0.952	0.004	0.003	0.000	0.000
-1.20	-0.80	100.0	200.0		0.944	0.012	0.010	0.000	0.000
-0.80	-0.30	0.0	10.0		0.000	0.000	0.008	0.000	0.000
-0.80	-0.30	10.0	15.0		0.000	0.000	0.002	0.000	0.000
-0.80	-0.30	15.0	16.0		0.000	0.000	0.004	0.000	0.000
-0.80	-0.30	16.0	17.0		0.019	0.006	0.009	0.010	0.010
-0.80	-0.30	17.0	18.0		0.968	0.009	0.008	0.020	0.020
-0.80	-0.30	18.0	19.0		0.977	0.008	0.006	0.011	0.011
-0.80	-0.30	19.0	20.0		0.979	0.006	0.005	0.000	0.000
-0.80	-0.30	20.0	22.0		0.979	0.004	0.003	0.000	0.000
-0.80	-0.30	22.0	25.0		0.976	0.003	0.002	0.000	0.000
-0.80	-0.30	25.0	30.0		0.977	0.001	0.001	0.002	0.002
-0.80	-0.30	30.0	35.0		0.975	0.001	0.001	0.002	0.002
-0.80	-0.30	35.0	40.0		0.974	0.001	0.001	0.002	0.002
-0.80	-0.30	40.0	45.0		0.973	0.001	0.001	0.002	0.002
-0.80	-0.30	45.0	50.0		0.973	0.001	0.001	0.000	0.000
-0.80	-0.30	50.0	60.0		0.974	0.001	0.001	0.001	0.001
-0.80	-0.30	60.0	100.0		0.974	0.002	0.002	0.000	0.000
-0.80	-0.30	100.0	200.0		0.961	0.009	0.007	0.010	0.010
-0.30	-0.20	0.0	10.0		0.000	0.000	0.092	0.000	0.000
-0.30	-0.20	10.0	15.0		0.000	0.000	0.010	0.000	0.000
-0.30	-0.20	15.0	16.0		0.000	0.000	0.025	0.000	0.000
-0.30	-0.20	16.0	17.0		0.000	0.000	0.023	0.000	0.000
-0.30	-0.20	17.0	18.0		0.898	0.043	0.033	0.000	0.000
-0.30	-0.20	18.0	19.0		0.900	0.035	0.028	0.000	0.000
-0.30	-0.20	19.0	20.0		0.904	0.031	0.025	0.000	0.000
-0.30	-0.20	20.0	22.0		0.904	0.018	0.016	0.000	0.000
-0.30	-0.20	22.0	25.0		0.886	0.012	0.011	0.012	0.012
-0.30	-0.20	25.0	30.0		0.895	0.006	0.006	0.000	0.000
-0.30	-0.20	30.0	35.0		0.901	0.005	0.005	0.014	0.014
-0.30	-0.20	35.0	40.0		0.900	0.004	0.004	0.008	0.008
-0.30	-0.20	40.0	45.0		0.896	0.004	0.004	0.004	0.004
-0.30	-0.20	45.0	50.0		0.887	0.005	0.005	0.013	0.013
-0.30	-0.20	50.0	60.0		0.887	0.006	0.006	0.012	0.012
