-2.40	-2.10	5.0	15.0		0.000	0.000	0.002	0.000	0.000
-2.40	-2.10	15.0	21.5		0.001	0.000	0.001	0.000	0.000
-2.40	-2.10	21.5	24.0		0.033	0.005	0.006	0.010	0.010
-2.40	-2.10	24.0	25.5		0.607	0.017	0.017	0.060	0.060
-2.40	-2.10	25.5	26.5		0.710	0.018	0.017	0.020	0.020
-2.40	-2.10	26.5	27.5		0.698	0.018	0.017	0.000	0.000
-2.40	-2.10	27.5	28.5		0.755	0.015	0.014	0.017	0.017
-2.40	-2.10	28.5	29.5		0.773	0.014	0.013	0.016	0.016
-2.40	-2.10	29.5	32.5		0.786	0.007	0.007	0.014	0.014
-2.40	-2.10	32.5	37.5		0.834	0.004	0.004	0.000	0.000
-2.40	-2.10	37.5	42.5		0.858	0.003	0.003	0.005	0.005
-2.40	-2.10	42.5	47.5		0.868	0.004	0.003	0.006	0.006
-2.40	-2.10	47.5	55.0		0.877	0.004	0.004	0.008	0.008
-2.40	-2.10	55.0	80.0		0.874	0.007	0.006	0.014	0.014
-2.40	-2.10	80.0	150.0		0.889	0.020	0.017	0.021	0.021
-2.10	-1.60	5.0	15.0		0.000	0.000	0.001	0.000	0.000
-2.10	-1.60	15.0	21.5		0.000	0.000	0.001	0.000	0.000
-2.10	-1.60	21.5	24.0		0.021	0.003	0.003	0.006	0.006
-2.10	-1.60	24.0	25.5		0.808	0.010	0.010	0.030	0.030
-2.10	-1.60	25.5	26.5		0.838	0.011	0.010	0.029	0.029
-2.10	-1.60	26.5	27.5		0.850	0.010	0.009	0.000	0.000
-2.10	-1.60	27.5	28.5		0.866	0.009	0.008	0.017	0.017
-2.10	-1.60	28.5	29.5		0.873	0.008	0.007	0.000	0.000
-2.10	-1.60	29.5	32.5		0.884	0.004	0.004	0.012	0.012
-2.10	-1.60	32.5	37.5		0.901	0.002	0.002	0.000	0.000
-2.10	-1.60	37.5	42.5		0.912	0.002	0.002	0.004	0.004
-2.10	-1.60	42.5	47.5		0.924	0.002	0.002	0.002	0.002
-2.10	-1.60	47.5	55.0		0.926	0.002	0.002	0.003	0.003
-2.10	-1.60	55.0	80.0		0.927	0.003	0.003	0.000	0.000
-2.10	-1.60	80.0	150.0		0.923	0.010	0.009	0.000	0.000
-1.60	-1.20	5.0	15.0		0.001	0.001	0.002	0.000	0.000
-1.60	-1.20	15.0	21.5		0.006	0.002	0.002	0.000	0.000
-1.60	-1.20	21.5	24.0		0.039	0.005	0.006	0.007	0.007
-1.60	-1.20	24.0	25.5		0.789	0.012	0.012	0.000	0.000
-1.60	-1.20	25.5	26.5		0.798	0.014	0.013	0.047	0.047
-1.60	-1.20	26.5	27.5		0.846	0.012	0.011	0.014	0.014
-1.60	-1.20	27.5	28.5		0.842	0.011	0.011	0.000	0.000
-1.60	-1.20	28.5	29.5		0.862	0.010	0.009	0.018	0.018
-1.60	-1.20	29.5	32.5		0.865	0.005	0.005	0.007	0.007
-1.60	-1.20	32.5	37.5		0.892	0.003	0.003	0.006	0.006
-1.60	-1.20	37.5	42.5		0.915	0.002	0.002	0.002	0.002
-1.60	-1.20	42.5	47.5		0.929	0.002	0.002	0.003	0.003
-1.60	-1.20	47.5	55.0		0.935	0.002	0.002	0.005	0.005
-1.60	-1.20	55.0	80.0		0.947	0.003	0.003	0.006	0.006
-1.60	-1.20	80.0	150.0		0.952	0.008	0.007	0.017	0.017
-1.20	-0.80	5.0	15.0		0.000	0.000	0.002	0.000	0.000
