-2.50	-2.40	0.0	20.0		0.006	0.001	0.001	0.003	0.003
-2.50	-2.40	20.0	23.0		0.054	0.002	0.002	0.004	0.004
-2.50	-2.40	23.0	24.0		0.322	0.008	0.008	0.013	0.013
-2.50	-2.40	24.0	25.0		0.579	0.008	0.008	0.019	0.019
-2.50	-2.40	25.0	26.0		0.728	0.007	0.007	0.000	0.000
-2.50	-2.40	26.0	30.0		0.829	0.003	0.003	0.010	0.010
-2.50	-2.40	30.0	35.0		0.859	0.002	0.002	0.005	0.005
-2.50	-2.40	35.0	40.0		0.886	0.001	0.001	0.000	0.000
-2.50	-2.40	40.0	45.0		0.896	0.001	0.001	0.004	0.004
-2.50	-2.40	45.0	50.0		0.903	0.001	0.001	0.004	0.004
-2.50	-2.40	50.0	60.0		0.916	0.001	0.001	0.002	0.002
-2.50	-2.40	60.0	100.0		0.931	0.002	0.002	0.004	0.004
-2.50	-2.40	100.0	200.0		0.973	0.004	0.004	0.011	0.011
-2.40	-2.30	0.0	20.0		0.002	0.000	0.000	0.000	0.000
-2.40	-2.30	20.0	23.0		0.044	0.002	0.002	0.005	0.005
-2.40	-2.30	23.0	24.0		0.353	0.008	0.008	0.000	0.000
-2.40	-2.30	24.0	25.0		0.637	0.007	0.007	0.012	0.012
-2.40	-2.30	25.0	26.0		0.828	0.006	0.005	0.007	0.007
-2.40	-2.30	26.0	30.0		0.921	0.002	0.002	0.000	0.000
-2.40	-2.30	30.0	35.0		0.950	0.001	0.001	0.003	0.003
-2.40	-2.30	35.0	40.0		0.961	0.001	0.001	0.002	0.002
-2.40	-2.30	40.0	45.0		0.967	0.001	0.001	0.000	0.000
-2.40	-2.30	45.0	50.0		0.974	0.001	0.001	0.000	0.000
-2.40	-2.30	50.0	60.0		0.981	0.001	0.001	0.001	0.001
-2.40	-2.30	60.0	100.0		0.981	0.001	0.001	0.002	0.002
-2.40	-2.30	100.0	200.0		0.990	0.003	0.002	0.000	0.000
-2.30	-2.20	0.0	20.0		0.001	0.000	0.000	0.001	0.001
-2.30	-2.20	20.0	23.0		0.053	0.002	0.002	0.009	0.009
-2.30	-2.20	23.0	24.0		0.378	0.008	0.008	0.000	0.000
-2.30	-2.20	24.0	25.0		0.646	0.007	0.007	0.010	0.010
-2.30	-2.20	25.0	26.0		0.821	0.005	0.005	0.011	0.011
-2.30	-2.20	26.0	30.0		0.918	0.002	0.002	0.000	0.000
-2.30	-2.20	30.0	35.0		0.943	0.001	0.001	0.003	0.003
-2.30	-2.20	35.0	40.0		0.949	0.001	0.001	0.000	0.000
-2.30	-2.20	40.0	45.0		0.959	0.001	0.001	0.000	0.000
-2.30	-2.20	45.0	50.0		0.966	0.001	0.001	0.000	0.000
-2.30	-2.20	50.0	60.0		0.974	0.001	0.001	0.002	0.002
-2.30	-2.20	60.0	100.0		0.983	0.001	0.001	0.002	0.002
-2.30	-2.20	100.0	200.0		0.992	0.002	0.002	0.002	0.002
-2.20	-2.10	0.0	20.0		0.004	0.000	0.000	0.002	0.002
-2.20	-2.10	20.0	23.0		0.074	0.002	0.003	0.005	0.005
-2.20	-2.10	23.0	24.0		0.468	0.007	0.007	0.024	0.024
-2.20	-2.10	24.0	25.0		0.724	0.006	0.006	0.008	0.008
-2.20	-2.10	25.0	26.0		0.841	0.005	0.005	0.008	0.008
-2.20	-2.10	26.0	30.0		0.913	0.002	0.002	0.000	0.000
-2.20	-2.10	30.0	35.0		0.942	0.001	0.001	0.002	0.002
-2.20	-2.10	35.0	40.0		0.951	0.001	0.001	0.001	0.001
-2.20	-2.10	40.0	45.0		0.963	0.001	0.001	0.001	0.001
-2.20	-2.10	45.0	50.0		0.969	0.001	0.001	0.001	0.001
-2.20	-2.10	50.0	60.0		0.978	0.001	0.001	0.000	0.000
-2.20	-2.10	60.0	100.0		0.990	0.001	0.001	0.003	0.003
-2.20	-2.10	100.0	200.0		0.995	0.002	0.001	0.000	0.000
-2.10	-1.57	0.0	20.0		0.009	0.000	0.000	0.004	0.004
-2.10	-1.57	20.0	23.0		0.118	0.001	0.001	0.005	0.005
-2.10	-1.57	23.0	24.0		0.516	0.003	0.003	0.004	0.004
-2.10	-1.57	24.0	25.0		0.749	0.002	0.002	0.010	0.010
-2.10	-1.57	25.0	26.0		0.854	0.002	0.002	0.009	0.009
-2.10	-1.57	26.0	30.0		0.926	0.001	0.001	0.001	0.001
-2.10	-1.57	30.0	35.0		0.946	0.000	0.000	0.001	0.001
-2.10	-1.57	35.0	40.0		0.958	0.000	0.000	0.001	0.001
-2.10	-1.57	40.0	45.0		0.970	0.000	0.000	0.000	0.000
-2.10	-1.57	45.0	50.0		0.974	0.000	0.000	0.001	0.001
-2.10	-1.57	50.0	60.0		0.975	0.000	0.000	0.001	0.001
-2.10	-1.57	60.0	100.0		0.982	0.000	0.000	0.001	0.001
-2.10	-1.57	100.0	200.0		0.991	0.001	0.001	0.001	0.001
-1.57	-1.44	0.0	20.0		0.018	0.001	0.001	0.009	0.009
-1.57	-1.44	20.0	23.0		0.186	0.004	0.004	0.009	0.009
-1.57	-1.44	23.0	24.0		0.565	0.007	0.007	0.014	0.014
-1.57	-1.44	24.0	25.0		0.738	0.006	0.006	0.022	0.022
-1.57	-1.44	25.0	26.0		0.815	0.005	0.005	0.013	0.013
-1.57	-1.44	26.0	30.0		0.867	0.002	0.002	0.004	0.004
-1.57	-1.44	30.0	35.0		0.898	0.001	0.001	0.000	0.000
-1.57	-1.44	35.0	40.0		0.922	0.001	0.001	0.003	0.003
-1.57	-1.44	40.0	45.0		0.937	0.001	0.001	0.002	0.002
-1.57	-1.44	45.0	50.0		0.940	0.001	0.001	0.002	0.002
-1.57	-1.44	50.0	60.0		0.940	0.001	0.001	0.002	0.002
