-2.40	-2.10	0.0	6.0		0.000	0.000	0.001	0.000	0.000
-2.40	-2.10	6.0	7.0		0.000	0.000	0.003	0.000	0.000
-2.40	-2.10	7.0	8.0		0.015	0.004	0.005	0.000	0.000
-2.40	-2.10	8.0	9.0		0.915	0.009	0.009	0.000	0.000
-2.40	-2.10	9.0	10.0		0.944	0.007	0.006	0.000	0.000
-2.40	-2.10	10.0	12.0		0.941	0.004	0.004	0.011	0.011
-2.40	-2.10	12.0	15.0		0.944	0.003	0.003	0.000	0.000
-2.40	-2.10	15.0	20.0		0.949	0.002	0.002	0.004	0.004
-2.40	-2.10	20.0	25.0		0.950	0.001	0.001	0.000	0.000
-2.40	-2.10	25.0	30.0		0.949	0.001	0.001	0.000	0.000
-2.40	-2.10	30.0	35.0		0.950	0.001	0.001	0.001	0.001
-2.40	-2.10	35.0	40.0		0.951	0.001	0.001	0.003	0.003
-2.40	-2.10	40.0	45.0		0.949	0.001	0.001	0.001	0.001
-2.40	-2.10	45.0	50.0		0.949	0.001	0.001	0.001	0.001
-2.40	-2.10	50.0	60.0		0.948	0.001	0.001	0.001	0.001
-2.40	-2.10	60.0	100.0		0.946	0.001	0.001	0.003	0.003
-2.40	-2.10	100.0	200.0		0.948	0.004	0.004	0.007	0.007
-2.10	-1.60	0.0	6.0		0.000	0.000	0.001	0.000	0.000
-2.10	-1.60	6.0	7.0		0.000	0.000	0.002	0.000	0.000
-2.10	-1.60	7.0	8.0		0.012	0.003	0.004	0.004	0.004
-2.10	-1.60	8.0	9.0		0.955	0.006	0.005	0.006	0.006
-2.10	-1.60	9.0	10.0		0.972	0.004	0.004	0.000	0.000
-2.10	-1.60	10.0	12.0		0.973	0.002	0.002	0.000	0.000
-2.10	-1.60	12.0	15.0		0.971	0.002	0.002	0.003	0.003
-2.10	-1.60	15.0	20.0		0.972	0.001	0.001	0.001	0.001
-2.10	-1.60	20.0	25.0		0.973	0.001	0.001	0.002	0.002
-2.10	-1.60	25.0	30.0		0.972	0.001	0.001	0.000	0.000
-2.10	-1.60	30.0	35.0		0.972	0.000	0.000	0.001	0.001
-2.10	-1.60	35.0	40.0		0.972	0.000	0.000	0.001	0.001
-2.10	-1.60	40.0	45.0		0.971	0.000	0.000	0.000	0.000
-2.10	-1.60	45.0	50.0		0.971	0.000	0.000	0.001	0.001
-2.10	-1.60	50.0	60.0		0.972	0.000	0.000	0.002	0.002
-2.10	-1.60	60.0	100.0		0.972	0.001	0.001	0.001	0.001
-2.10	-1.60	100.0	200.0		0.972	0.002	0.002	0.002	0.002
-1.60	-1.20	0.0	6.0		0.000	0.000	0.002	0.000	0.000
-1.60	-1.20	6.0	7.0		0.000	0.000	0.002	0.000	0.000
-1.60	-1.20	7.0	8.0		0.012	0.003	0.004	0.008	0.008
-1.60	-1.20	8.0	9.0		0.974	0.005	0.004	0.007	0.007
-1.60	-1.20	9.0	10.0		0.982	0.004	0.003	0.004	0.004
-1.60	-1.20	10.0	12.0		0.989	0.002	0.002	0.002	0.002
-1.60	-1.20	12.0	15.0		0.988	0.001	0.001	0.003	0.003
-1.60	-1.20	15.0	20.0		0.990	0.001	0.001	0.002	0.002
-1.60	-1.20	20.0	25.0		0.991	0.000	0.000	0.001	0.001
-1.60	-1.20	25.0	30.0		0.990	0.000	0.000	0.000	0.000
-1.60	-1.20	30.0	35.0		0.991	0.000	0.000	0.000	0.000
-1.60	-1.20	35.0	40.0		0.991	0.000	0.000	0.000	0.000
-1.60	-1.20	40.0	45.0		0.991	0.000	0.000	0.000	0.000
-1.60	-1.20	45.0	50.0		0.990	0.000	0.000	0.001	0.001
-1.60	-1.20	50.0	60.0		0.992	0.000	0.000	0.000	0.000
-1.60	-1.20	60.0	100.0		0.991	0.000	0.000	0.000	0.000
-1.60	-1.20	100.0	200.0		0.991	0.001	0.001	0.000	0.000
-1.20	-0.80	0.0	6.0		0.000	0.000	0.003	0.000	0.000
-1.20	-0.80	6.0	7.0		0.000	0.000	0.003	0.000	0.000
-1.20	-0.80	7.0	8.0		0.011	0.004	0.005	0.000	0.000
-1.20	-0.80	8.0	9.0		0.978	0.005	0.004	0.000	0.000
-1.20	-0.80	9.0	10.0		0.974	0.005	0.004	0.014	0.014
-1.20	-0.80	10.0	12.0		0.985	0.002	0.002	0.003	0.003
-1.20	-0.80	12.0	15.0		0.985	0.001	0.001	0.002	0.002
-1.20	-0.80	15.0	20.0		0.985	0.001	0.001	0.000	0.000
-1.20	-0.80	20.0	25.0		0.984	0.001	0.001	0.001	0.001
-1.20	-0.80	25.0	30.0		0.985	0.000	0.000	0.000	0.000
-1.20	-0.80	30.0	35.0		0.985	0.000	0.000	0.001	0.001
-1.20	-0.80	35.0	40.0		0.984	0.000	0.000	0.000	0.000
-1.20	-0.80	40.0	45.0		0.984	0.000	0.000	0.000	0.000
-1.20	-0.80	45.0	50.0		0.983	0.000	0.000	0.000	0.000
-1.20	-0.80	50.0	60.0		0.982	0.000	0.000	0.001	0.001
-1.20	-0.80	60.0	100.0		0.981	0.001	0.001	0.002	0.002
-1.20	-0.80	100.0	200.0		0.977	0.002	0.002	0.002	0.002
