-2.40	-2.10	5.0	15.0		0.000	0.000	0.000	0.000	0.000
-2.40	-2.10	15.0	21.5		0.000	0.000	0.000	0.000	0.000
-2.40	-2.10	21.5	24.0		0.027	0.001	0.001	0.003	0.003
-2.40	-2.10	24.0	25.5		0.644	0.005	0.005	0.006	0.006
-2.40	-2.10	25.5	26.5		0.715	0.005	0.005	0.000	0.000
-2.40	-2.10	26.5	27.5		0.729	0.005	0.005	0.023	0.023
-2.40	-2.10	27.5	28.5		0.750	0.004	0.004	0.006	0.006
-2.40	-2.10	28.5	29.5		0.760	0.004	0.004	0.008	0.008
-2.40	-2.10	29.5	32.5		0.789	0.002	0.002	0.005	0.005
-2.40	-2.10	32.5	37.5		0.823	0.001	0.001	0.004	0.004
-2.40	-2.10	37.5	42.5		0.845	0.001	0.001	0.004	0.004
-2.40	-2.10	42.5	47.5		0.856	0.001	0.001	0.002	0.002
-2.40	-2.10	47.5	55.0		0.862	0.001	0.001	0.002	0.002
-2.40	-2.10	55.0	80.0		0.865	0.002	0.002	0.002	0.002
-2.40	-2.10	80.0	150.0		0.859	0.004	0.004	0.010	0.010
-2.10	-1.60	5.0	15.0		0.000	0.000	0.000	0.000	0.000
-2.10	-1.60	15.0	21.5		0.000	0.000	0.000	0.000	0.000
-2.10	-1.60	21.5	24.0		0.017	0.001	0.001	0.001	0.001
-2.10	-1.60	24.0	25.5		0.817	0.003	0.003	0.009	0.009
-2.10	-1.60	25.5	26.5		0.846	0.003	0.003	0.006	0.006
-2.10	-1.60	26.5	27.5		0.856	0.003	0.003	0.008	0.008
-2.10	-1.60	27.5	28.5		0.861	0.003	0.003	0.006	0.006
-2.10	-1.60	28.5	29.5		0.868	0.002	0.002	0.007	0.007
-2.10	-1.60	29.5	32.5		0.877	0.001	0.001	0.003	0.003
-2.10	-1.60	32.5	37.5		0.890	0.001	0.001	0.002	0.002
-2.10	-1.60	37.5	42.5		0.905	0.001	0.001	0.002	0.002
-2.10	-1.60	42.5	47.5		0.912	0.001	0.001	0.000	0.000
-2.10	-1.60	47.5	55.0		0.913	0.001	0.001	0.001	0.001
-2.10	-1.60	55.0	80.0		0.918	0.001	0.001	0.002	0.002
-2.10	-1.60	80.0	150.0		0.913	0.002	0.002	0.005	0.005
-1.60	-1.20	5.0	15.0		0.000	0.000	0.000	0.000	0.000
-1.60	-1.20	15.0	21.5		0.005	0.000	0.000	0.002	0.002
-1.60	-1.20	21.5	24.0		0.028	0.001	0.001	0.003	0.003
-1.60	-1.20	24.0	25.5		0.834	0.003	0.003	0.006	0.006
-1.60	-1.20	25.5	26.5		0.863	0.003	0.003	0.010	0.010
-1.60	-1.20	26.5	27.5		0.879	0.003	0.003	0.000	0.000
-1.60	-1.20	27.5	28.5		0.885	0.003	0.003	0.000	0.000
-1.60	-1.20	28.5	29.5		0.890	0.002	0.002	0.000	0.000
-1.60	-1.20	29.5	32.5		0.902	0.001	0.001	0.004	0.004
-1.60	-1.20	32.5	37.5		0.918	0.001	0.001	0.001	0.001
-1.60	-1.20	37.5	42.5		0.933	0.001	0.001	0.001	0.001
-1.60	-1.20	42.5	47.5		0.942	0.000	0.000	0.000	0.000
-1.60	-1.20	47.5	55.0		0.947	0.001	0.001	0.000	0.000
-1.60	-1.20	55.0	80.0		0.950	0.001	0.001	0.001	0.001
-1.60	-1.20	80.0	150.0		0.950	0.002	0.002	0.002	0.002
-1.20	-0.80	5.0	15.0		0.000	0.000	0.000	0.000	0.000
-1.20	-0.80	15.0	21.5		0.000	0.000	0.000	0.000	0.000
-1.20	-0.80	21.5	24.0		0.012	0.001	0.001	0.001	0.001
-1.20	-0.80	24.0	25.5		0.829	0.003	0.003	0.007	0.007
-1.20	-0.80	25.5	26.5		0.865	0.003	0.003	0.005	0.005
-1.20	-0.80	26.5	27.5		0.877	0.003	0.003	0.005	0.005
-1.20	-0.80	27.5	28.5		0.888	0.002	0.002	0.004	0.004
-1.20	-0.80	28.5	29.5		0.895	0.002	0.002	0.002	0.002
-1.20	-0.80	29.5	32.5		0.908	0.001	0.001	0.005	0.005
-1.20	-0.80	32.5	37.5		0.927	0.001	0.001	0.003	0.003
-1.20	-0.80	37.5	42.5		0.941	0.000	0.000	0.001	0.001
