-2.50	-2.40	0.0	10.0		0.010	0.004	0.005	0.023	0.023
-2.50	-2.40	10.0	12.0		0.041	0.010	0.012	0.018	0.018
-2.50	-2.40	12.0	13.0		0.186	0.023	0.025	0.028	0.028
-2.50	-2.40	13.0	14.0		0.393	0.027	0.028	0.031	0.031
-2.50	-2.40	14.0	15.0		0.510	0.027	0.027	0.000	0.000
-2.50	-2.40	15.0	20.0		0.677	0.008	0.008	0.010	0.010
-2.50	-2.40	20.0	25.0		0.778	0.005	0.005	0.000	0.000
-2.50	-2.40	25.0	30.0		0.827	0.004	0.004	0.008	0.008
-2.50	-2.40	30.0	35.0		0.853	0.003	0.003	0.009	0.009
-2.50	-2.40	35.0	40.0		0.883	0.002	0.002	0.004	0.004
-2.50	-2.40	40.0	45.0		0.898	0.002	0.002	0.003	0.003
-2.50	-2.40	45.0	50.0		0.906	0.002	0.002	0.005	0.005
-2.50	-2.40	50.0	60.0		0.912	0.003	0.003	0.009	0.009
-2.50	-2.40	60.0	100.0		0.923	0.005	0.005	0.011	0.011
-2.50	-2.40	100.0	200.0		0.938	0.014	0.012	0.023	0.023
-2.40	-2.30	0.0	10.0		0.006	0.002	0.003	0.005	0.005
-2.40	-2.30	10.0	12.0		0.047	0.009	0.011	0.000	0.000
-2.40	-2.30	12.0	13.0		0.202	0.024	0.026	0.000	0.000
-2.40	-2.30	13.0	14.0		0.466	0.025	0.025	0.096	0.096
-2.40	-2.30	14.0	15.0		0.526	0.024	0.024	0.039	0.039
-2.40	-2.30	15.0	20.0		0.783	0.007	0.007	0.009	0.009
-2.40	-2.30	20.0	25.0		0.893	0.004	0.004	0.000	0.000
-2.40	-2.30	25.0	30.0		0.936	0.002	0.002	0.007	0.007
-2.40	-2.30	30.0	35.0		0.950	0.002	0.002	0.002	0.002
-2.40	-2.30	35.0	40.0		0.956	0.001	0.001	0.003	0.003
-2.40	-2.30	40.0	45.0		0.963	0.001	0.001	0.001	0.001
-2.40	-2.30	45.0	50.0		0.969	0.001	0.001	0.005	0.005
-2.40	-2.30	50.0	60.0		0.976	0.002	0.001	0.003	0.003
-2.40	-2.30	60.0	100.0		0.983	0.003	0.002	0.000	0.000
-2.40	-2.30	100.0	200.0		0.980	0.009	0.006	0.013	0.013
-2.30	-2.20	0.0	10.0		0.004	0.002	0.003	0.008	0.008
-2.30	-2.20	10.0	12.0		0.044	0.009	0.010	0.011	0.011
-2.30	-2.20	12.0	13.0		0.253	0.022	0.023	0.000	0.000
-2.30	-2.20	13.0	14.0		0.487	0.024	0.024	0.040	0.040
-2.30	-2.20	14.0	15.0		0.706	0.020	0.020	0.055	0.055
-2.30	-2.20	15.0	20.0		0.794	0.007	0.006	0.008	0.008
-2.30	-2.20	20.0	25.0		0.881	0.004	0.004	0.007	0.007
-2.30	-2.20	25.0	30.0		0.920	0.002	0.002	0.000	0.000
-2.30	-2.20	30.0	35.0		0.943	0.002	0.002	0.004	0.004
-2.30	-2.20	35.0	40.0		0.946	0.001	0.001	0.000	0.000
-2.30	-2.20	40.0	45.0		0.954	0.001	0.001	0.001	0.001
-2.30	-2.20	45.0	50.0		0.963	0.001	0.001	0.002	0.002
-2.30	-2.20	50.0	60.0		0.968	0.002	0.002	0.000	0.000
-2.30	-2.20	60.0	100.0		0.978	0.003	0.003	0.004	0.004
-2.30	-2.20	100.0	200.0		0.987	0.007	0.005	0.000	0.000
-2.20	-2.10	0.0	10.0		0.006	0.002	0.003	0.003	0.003
-2.20	-2.10	10.0	12.0		0.037	0.007	0.009	0.035	0.035
-2.20	-2.10	12.0	13.0		0.300	0.023	0.024	0.086	0.086
-2.20	-2.10	13.0	14.0		0.432	0.022	0.023	0.023	0.023
-2.20	-2.10	14.0	15.0		0.567	0.022	0.022	0.000	0.000
-2.20	-2.10	15.0	20.0		0.769	0.007	0.006	0.008	0.008
-2.20	-2.10	20.0	25.0		0.862	0.004	0.004	0.007	0.007
-2.20	-2.10	25.0	30.0		0.909	0.002	0.002	0.000	0.000
-2.20	-2.10	30.0	35.0		0.938	0.002	0.002	0.002	0.002
-2.20	-2.10	35.0	40.0		0.947	0.001	0.001	0.000	0.000
-2.20	-2.10	40.0	45.0		0.955	0.001	0.001	0.002	0.002
-2.20	-2.10	45.0	50.0		0.965	0.001	0.001	0.001	0.001
-2.20	-2.10	50.0	60.0		0.968	0.002	0.002	0.000	0.000
-2.20	-2.10	60.0	100.0		0.988	0.002	0.002	0.007	0.007
-2.20	-2.10	100.0	200.0		0.992	0.005	0.003	0.000	0.000
-2.10	-1.57	0.0	10.0		0.004	0.001	0.001	0.004	0.004
-2.10	-1.57	10.0	12.0		0.051	0.003	0.004	0.000	0.000
-2.10	-1.57	12.0	13.0		0.235	0.008	0.009	0.018	0.018
-2.10	-1.57	13.0	14.0		0.418	0.009	0.009	0.020	0.020
-2.10	-1.57	14.0	15.0		0.563	0.008	0.008	0.000	0.000
-2.10	-1.57	15.0	20.0		0.790	0.002	0.002	0.005	0.005
-2.10	-1.57	20.0	25.0		0.892	0.001	0.001	0.002	0.002
-2.10	-1.57	25.0	30.0		0.928	0.001	0.001	0.001	0.001
-2.10	-1.57	30.0	35.0		0.940	0.001	0.001	0.001	0.001
-2.10	-1.57	35.0	40.0		0.950	0.000	0.000	0.001	0.001
-2.10	-1.57	40.0	45.0		0.961	0.000	0.000	0.001	0.001
-2.10	-1.57	45.0	50.0		0.969	0.000	0.000	0.000	0.000
-2.10	-1.57	50.0	60.0		0.968	0.001	0.001	0.001	0.001
-2.10	-1.57	60.0	100.0		0.974	0.001	0.001	0.002	0.002
-2.10	-1.57	100.0	200.0		0.986	0.002	0.002	0.000	0.000
-1.57	-1.44	0.0	10.0		0.005	0.002	0.003	0.006	0.006
-1.57	-1.44	10.0	12.0		0.059	0.010	0.012	0.025	0.025
-1.57	-1.44	12.0	13.0		0.238	0.023	0.024	0.038	0.038
-1.57	-1.44	13.0	14.0		0.415	0.024	0.024	0.032	0.032
-1.57	-1.44	14.0	15.0		0.569	0.022	0.022	0.072	0.072
-1.57	-1.44	15.0	20.0		0.735	0.007	0.007	0.011	0.011
-1.57	-1.44	20.0	25.0		0.821	0.004	0.004	0.016	0.016
-1.57	-1.44	25.0	30.0		0.854	0.003	0.003	0.005	0.005
-1.57	-1.44	30.0	35.0		0.883	0.002	0.002	0.000	0.000
-1.57	-1.44	35.0	40.0		0.908	0.001	0.001	0.003	0.003
-1.57	-1.44	40.0	45.0		0.926	0.001	0.001	0.001	0.001
-1.57	-1.44	45.0	50.0		0.934	0.001	0.001	0.001	0.001
-1.57	-1.44	50.0	60.0		0.933	0.002	0.002	0.003	0.003
-1.57	-1.44	60.0	100.0		0.936	0.004	0.004	0.010	0.010
-1.57	-1.44	100.0	200.0		0.960	0.008	0.007	0.000	0.000
-1.44	-0.80	0.0	10.0		0.002	0.000	0.001	0.005	0.005
-1.44	-0.80	10.0	12.0		0.044	0.003	0.004	0.005	0.005
-1.44	-0.80	12.0	13.0		0.323	0.009	0.009	0.024	0.024
-1.44	-0.80	13.0	14.0		0.555	0.009	0.009	0.019	0.019
-1.44	-0.80	14.0	15.0		0.687	0.008	0.008	0.012	0.012
-1.44	-0.80	15.0	20.0		0.831	0.002	0.002	0.008	0.008
-1.44	-0.80	20.0	25.0		0.875	0.001	0.001	0.003	0.003
-1.44	-0.80	25.0	30.0		0.888	0.001	0.001	0.001	0.001
-1.44	-0.80	30.0	35.0		0.905	0.001	0.001	0.001	0.001
-1.44	-0.80	35.0	40.0		0.921	0.000	0.000	0.001	0.001
-1.44	-0.80	40.0	45.0		0.930	0.000	0.000	0.001	0.001
-1.44	-0.80	45.0	50.0		0.932	0.000	0.000	0.000	0.000
-1.44	-0.80	50.0	60.0		0.935	0.001	0.001	0.001	0.001
-1.44	-0.80	60.0	100.0		0.941	0.001	0.001	0.004	0.004
-1.44	-0.80	100.0	200.0		0.961	0.002	0.002	0.005	0.005
-0.80	-0.40	0.0	10.0		0.001	0.001	0.001	0.000	0.000
-0.80	-0.40	10.0	12.0		0.058	0.005	0.005	0.006	0.006
-0.80	-0.40	12.0	13.0		0.459	0.012	0.012	0.041	0.041
-0.80	-0.40	13.0	14.0		0.714	0.010	0.010	0.020	0.020
-0.80	-0.40	14.0	15.0		0.824	0.008	0.008	0.014	0.014
-0.80	-0.40	15.0	20.0		0.877	0.002	0.002	0.000	0.000
-0.80	-0.40	20.0	25.0		0.889	0.001	0.001	0.002	0.002
-0.80	-0.40	25.0	30.0		0.889	0.001	0.001	0.000	0.000
-0.80	-0.40	30.0	35.0		0.901	0.001	0.001	0.001	0.001
-0.80	-0.40	35.0	40.0		0.919	0.000	0.000	0.001	0.001
-0.80	-0.40	40.0	45.0		0.928	0.000	0.000	0.001	0.001
-0.80	-0.40	45.0	50.0		0.935	0.000	0.000	0.001	0.001
-0.80	-0.40	50.0	60.0		0.941	0.001	0.001	0.003	0.003
-0.80	-0.40	60.0	100.0		0.957	0.001	0.001	0.001	0.001
-0.80	-0.40	100.0	200.0		0.963	0.003	0.002	0.004	0.004
-0.40	0.00	0.0	10.0		0.002	0.001	0.001	0.000	0.000
-0.40	0.00	10.0	12.0		0.070	0.006	0.006	0.000	0.000
-0.40	0.00	12.0	13.0		0.497	0.013	0.013	0.000	0.000
-0.40	0.00	13.0	14.0		0.739	0.010	0.010	0.015	0.015
-0.40	0.00	14.0	15.0		0.824	0.008	0.007	0.000	0.000
-0.40	0.00	15.0	20.0		0.874	0.002	0.002	0.003	0.003
-0.40	0.00	20.0	25.0		0.886	0.001	0.001	0.004	0.004
-0.40	0.00	25.0	30.0		0.890	0.001	0.001	0.003	0.003
-0.40	0.00	30.0	35.0		0.906	0.001	0.001	0.000	0.000
-0.40	0.00	35.0	40.0		0.922	0.000	0.000	0.000	0.000
-0.40	0.00	40.0	45.0		0.928	0.000	0.000	0.000	0.000
-0.40	0.00	45.0	50.0		0.937	0.000	0.000	0.000	0.000
-0.40	0.00	50.0	60.0		0.944	0.001	0.001	0.002	0.002
-0.40	0.00	60.0	100.0		0.956	0.001	0.001	0.004	0.004
-0.40	0.00	100.0	200.0		0.969	0.002	0.002	0.003	0.003
0.00	0.40	0.0	10.0		0.000	0.000	0.001	0.000	0.000
0.00	0.40	10.0	12.0		0.055	0.005	0.006	0.010	0.010
0.00	0.40	12.0	13.0		0.502	0.013	0.013	0.034	0.034
0.00	0.40	13.0	14.0		0.747	0.010	0.010	0.022	0.022
0.00	0.40	14.0	15.0		0.804	0.008	0.008	0.015	0.015
0.00	0.40	15.0	20.0		0.873	0.002	0.002	0.004	0.004
0.00	0.40	20.0	25.0		0.889	0.001	0.001	0.003	0.003
0.00	0.40	25.0	30.0		0.894	0.001	0.001	0.002	0.002
0.00	0.40	30.0	35.0		0.911	0.001	0.001	0.000	0.000
0.00	0.40	35.0	40.0		0.928	0.000	0.000	0.001	0.001
0.00	0.40	40.0	45.0		0.934	0.000	0.000	0.000	0.000
0.00	0.40	45.0	50.0		0.943	0.000	0.000	0.002	0.002
0.00	0.40	50.0	60.0		0.950	0.001	0.001	0.001	0.001
0.00	0.40	60.0	100.0		0.963	0.001	0.001	0.002	0.002
0.00	0.40	100.0	200.0		0.976	0.002	0.002	0.004	0.004
0.40	0.80	0.0	10.0		0.001	0.001	0.001	0.002	0.002
0.40	0.80	10.0	12.0		0.052	0.005	0.005	0.010	0.010
0.40	0.80	12.0	13.0		0.447	0.013	0.013	0.031	0.031
0.40	0.80	13.0	14.0		0.742	0.010	0.010	0.010	0.010
0.40	0.80	14.0	15.0		0.806	0.008	0.008	0.024	0.024
0.40	0.80	15.0	20.0		0.884	0.002	0.002	0.000	0.000
0.40	0.80	20.0	25.0		0.896	0.001	0.001	0.003	0.003
0.40	0.80	25.0	30.0		0.897	0.001	0.001	0.000	0.000
0.40	0.80	30.0	35.0		0.909	0.001	0.001	0.001	0.001
0.40	0.80	35.0	40.0		0.927	0.000	0.000	0.001	0.001
0.40	0.80	40.0	45.0		0.935	0.000	0.000	0.000	0.000
0.40	0.80	45.0	50.0		0.943	0.000	0.000	0.001	0.001
0.40	0.80	50.0	60.0		0.951	0.001	0.001	0.002	0.002
0.40	0.80	60.0	100.0		0.966	0.001	0.001	0.002	0.002
0.40	0.80	100.0	200.0		0.979	0.002	0.002	0.000	0.000
0.80	1.44	0.0	10.0		0.002	0.001	0.001	0.003	0.003
0.80	1.44	10.0	12.0		0.034	0.003	0.003	0.006	0.006
0.80	1.44	12.0	13.0		0.324	0.009	0.010	0.027	0.027
0.80	1.44	13.0	14.0		0.549	0.009	0.009	0.018	0.018
0.80	1.44	14.0	15.0		0.694	0.008	0.008	0.012	0.012
0.80	1.44	15.0	20.0		0.842	0.002	0.002	0.007	0.007
0.80	1.44	20.0	25.0		0.890	0.001	0.001	0.003	0.003
0.80	1.44	25.0	30.0		0.904	0.001	0.001	0.001	0.001
0.80	1.44	30.0	35.0		0.922	0.001	0.001	0.001	0.001
0.80	1.44	35.0	40.0		0.940	0.000	0.000	0.002	0.002
0.80	1.44	40.0	45.0		0.948	0.000	0.000	0.001	0.001
